"","Code","Date","Time.x","Day","Station","Min Delay","Min Gap","Bound","Line","Vehicle","Code Description","Hour","Time Category","datetime","datetime_floor","Time.y","temperature_2m","precipitation"
"13569","PUOPO",2024-08-16,08:46:00,"Friday","DAVISVILLE STATION",3,6,"S","YU",5956,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13570","PUOPO",2024-05-08,09:41:00,"Wednesday","ST ANDREW STATION",0,0,"N","YU",5451,"OPTO (COMMS) Train Door Monitoring",9,"Peak",NA,NA,NA,NA,NA
"13571","PUOPO",2024-08-17,22:23:00,"Saturday","BESSARION STATION",0,0,"E","SHP",6156,"OPTO (COMMS) Train Door Monitoring",22,"Non-Peak",NA,NA,"22:00",22.3,0
"13572","PUOPO",2024-02-26,01:05:00,"Monday","YORKDALE STATION",4,10,"N","YU",6061,"OPTO (COMMS) Train Door Monitoring",1,"Non-Peak",NA,NA,"01:00",4.3,0
"13573","PUOPO",2024-06-08,00:34:00,"Saturday","WILSON STATION",6,12,"N","YU",6031,"OPTO (COMMS) Train Door Monitoring",0,"Non-Peak",NA,NA,"00:00",15.4,0.8
"13574","PUOPO",2024-11-25,17:23:00,"Monday","SUMMERHILL STATION",4,7,"N","YU",6086,"OPTO (COMMS) Train Door Monitoring",17,"Peak",NA,NA,"17:00",5.4,0
"13575","PUOPO",2024-01-20,22:45:00,"Saturday","HIGHWAY 407 STATION",8,13,"N","YU",5906,"OPTO (COMMS) Train Door Monitoring",22,"Non-Peak",NA,NA,"22:00",-6.5,0
"13576","PUOPO",2024-12-05,16:34:00,"Thursday","LAWRENCE STATION",5,9,"N","YU",6096,"OPTO (COMMS) Train Door Monitoring",16,"Peak",NA,NA,"16:00",1.3,0
"13577","PUOPO",2024-05-26,09:47:00,"Sunday","ROSEDALE STATION",4,10,"N","YU",5886,"OPTO (COMMS) Train Door Monitoring",9,"Peak",NA,NA,NA,NA,NA
"13578","PUOPO",2024-01-15,13:14:00,"Monday","KING STATION",0,0,"S","YU",5971,"OPTO (COMMS) Train Door Monitoring",13,"Non-Peak",NA,NA,"13:00",-10.3,0
"13579","PUOPO",2024-11-28,07:28:00,"Thursday","YORKDALE STATION",5,8,"S","YU",5671,"OPTO (COMMS) Train Door Monitoring",7,"Peak",NA,NA,"07:00",2.7,0.1
"13580","PUOPO",2024-04-06,17:08:00,"Saturday","FINCH WEST STATION",4,8,"N","YU",5976,"OPTO (COMMS) Train Door Monitoring",17,"Peak",NA,NA,"17:00",7.5,0
"13581","PUOPO",2024-05-24,19:10:00,"Friday","SPADINA YUS STATION",0,0,"S","YU",6016,"OPTO (COMMS) Train Door Monitoring",19,"Non-Peak",NA,NA,"19:00",15.1,0
"13582","PUOPO",2024-08-11,23:37:00,"Sunday","PIONEER VILLAGE STATIO",8,14,"S","YU",6071,"OPTO (COMMS) Train Door Monitoring",23,"Non-Peak",NA,NA,"23:00",20.8,0
"13583","PUOPO",2024-03-02,11:49:00,"Saturday","OSGOODE STATION",7,11,"N","YU",6106,"OPTO (COMMS) Train Door Monitoring",11,"Non-Peak",NA,NA,"11:00",3.7,0.3
"13584","PUOPO",2024-01-29,09:50:00,"Monday","BLOOR STATION",0,0,"N","YU",5841,"OPTO (COMMS) Train Door Monitoring",9,"Peak",NA,NA,NA,NA,NA
"13585","PUOPO",2024-01-23,06:24:00,"Tuesday","ST ANDREW STATION",0,0,"N","YU",5806,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",-0.2,0
"13586","PUOPO",2024-05-08,15:09:00,"Wednesday","VAUGHAN MC STATION",0,0,"S","YU",5621,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",13.9,0
"13587","PUOPO",2024-08-26,18:33:00,"Monday","KING STATION",0,0,"S","YU",5666,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",20.2,0
"13588","PUOPO",2024-08-05,11:00:00,"Monday","YORKDALE STATION",22,28,"S","YU",5616,"OPTO (COMMS) Train Door Monitoring",11,"Non-Peak",NA,NA,"11:00",20.2,1.1
"13589","PUOPO",2024-02-05,11:31:00,"Monday","VAUGHAN MC STATION",0,0,"S","YU",5706,"OPTO (COMMS) Train Door Monitoring",11,"Non-Peak",NA,NA,"11:00",0.9,0
"13590","PUOPO",2024-01-04,06:52:00,"Thursday","NORTH YORK CTR STATION",5,8,"S","YU",6046,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",0.9,0
"13591","PUOPO",2024-04-03,09:30:00,"Wednesday","YORKDALE STATION",4,7,"S","YU",5606,"OPTO (COMMS) Train Door Monitoring",9,"Peak",NA,NA,NA,NA,NA
"13592","PUOPO",2024-05-26,14:14:00,"Sunday","ROSEDALE STATION",4,8,"N","YU",5691,"OPTO (COMMS) Train Door Monitoring",14,"Non-Peak",NA,NA,"14:00",13.4,0
"13593","PUOPO",2024-07-13,23:20:00,"Saturday","YORKDALE STATION",0,0,"S","YU",5746,"OPTO (COMMS) Train Door Monitoring",23,"Non-Peak",NA,NA,"23:00",22.9,0
"13594","PUOPO",2024-02-12,06:55:00,"Monday","LAWRENCE STATION",3,6,"N","YU",5896,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",-0.1,0
"13595","PUOPO",2024-01-18,15:25:00,"Thursday","VAUGHAN MC STATION",0,0,"S","YU",5711,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",-4.4,0.1
"13596","PUOPO",2024-04-09,14:19:00,"Tuesday","BESSARION STATION",13,20,"E","SHP",6181,"OPTO (COMMS) Train Door Monitoring",14,"Non-Peak",NA,NA,"14:00",4.8,0
"13597","PUOPO",2024-09-20,10:20:00,"Friday","FINCH WEST STATION",8,13,"N","YU",6126,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",18.7,0
"13598","PUOPO",2024-12-03,10:57:00,"Tuesday","KING STATION",8,13,"S","YU",5506,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",-1.1,0
"13599","PUOPO",2024-04-26,06:28:00,"Friday","ROSEDALE STATION",0,0,"N","YU",5101,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",3.3,0
"13600","PUOPO",2024-07-27,21:00:00,"Saturday","BAYVIEW STATION",0,0,"W","SHP",6171,"OPTO (COMMS) Train Door Monitoring",21,"Non-Peak",NA,NA,"21:00",23.2,0
"13601","PUOPO",2024-09-30,17:06:00,"Monday","VAUGHAN MC STATION",0,0,"S","YU",6056,"OPTO (COMMS) Train Door Monitoring",17,"Peak",NA,NA,"17:00",18.1,0
"13602","PUOPO",2024-10-14,17:13:00,"Monday","BAYVIEW STATION",8,15,"E","SHP",6166,"OPTO (COMMS) Train Door Monitoring",17,"Peak",NA,NA,"17:00",9.2,0
"13603","PUOPO",2024-07-23,06:12:00,"Tuesday","KING STATION",7,10,"N","YU",5466,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",20.7,1.5
"13604","PUOPO",2024-09-23,06:11:00,"Monday","DUPONT STATION",13,16,"S","YU",5706,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",19.8,1.2
"13605","PUOPO",2024-03-26,23:42:00,"Tuesday","WILSON STATION",9,16,"N","YU",6031,"OPTO (COMMS) Train Door Monitoring",23,"Non-Peak",NA,NA,"23:00",4.7,1.1
"13606","PUOPO",2024-05-07,18:40:00,"Tuesday","EGLINTON STATION",3,6,"N","YU",5886,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",9.3,0
"13607","PUOPO",2024-02-27,15:07:00,"Tuesday","ST CLAIR STATION",9,14,"N","YU",5466,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",5.5,0
"13608","PUOPO",2024-03-04,18:04:00,"Monday","BAYVIEW STATION",0,0,"E","SHP",6171,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",4.9,0
"13609","PUOPO",2024-07-19,08:24:00,"Friday","DUNDAS STATION",3,6,"S","YU",5686,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13610","PUOPO",2024-10-07,08:10:00,"Monday","VAUGHAN MC STATION",3,6,"S","YU",5706,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13611","PUOPO",2024-06-02,18:02:00,"Sunday","HIGHWAY 407 STATION",4,10,"S","YU",5491,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",14.6,0
"13612","PUOPO",2024-05-25,05:50:00,"Saturday","DAVISVILLE BUILD UP",0,0,"N","YU",5786,"OPTO (COMMS) Train Door Monitoring",5,"Non-Peak",NA,NA,"05:00",13.6,0
"13613","PUOPO",2024-04-19,19:47:00,"Friday","EGLINTON WEST STATION",0,0,"N","YU",5561,"OPTO (COMMS) Train Door Monitoring",19,"Non-Peak",NA,NA,"19:00",11.2,0
"13614","PUOPO",2024-01-19,17:53:00,"Friday","YORK MILLS STATION",4,7,"N","YU",5841,"OPTO (COMMS) Train Door Monitoring",17,"Peak",NA,NA,"17:00",-8.3,0
"13615","PUOPO",2024-07-08,15:53:00,"Monday","ROSEDALE STATION",0,0,"N","YU",6136,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",20.2,0
"13616","PUOPO",2024-09-17,12:34:00,"Tuesday","LAWRENCE WEST STATION",0,0,"N","YU",5871,"OPTO (COMMS) Train Door Monitoring",12,"Non-Peak",NA,NA,"12:00",18.1,0
"13617","PUOPO",2024-03-01,12:18:00,"Friday","LAWRENCE STATION",0,0,"N","YU",6001,"OPTO (COMMS) Train Door Monitoring",12,"Non-Peak",NA,NA,"12:00",-0.2,0
"13618","PUOPO",2024-07-17,15:52:00,"Wednesday","SHEPPARD WEST STATION",0,0,"S","YU",6016,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",22.1,0
"13619","PUOPO",2024-07-30,13:06:00,"Tuesday","GLENCAIRN STATION",6,11,"S","YU",5956,"OPTO (COMMS) Train Door Monitoring",13,"Non-Peak",NA,NA,"13:00",21.5,0.2
"13620","PUOPO",2024-05-16,06:27:00,"Thursday","VAUGHAN MC STATION",0,0,"S","YU",5966,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",10.4,0
"13621","PUOPO",2024-11-26,06:17:00,"Tuesday","LESLIE STATION",7,14,"W","SHP",6181,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",7.7,0.1
"13622","PUOPO",2024-05-28,16:41:00,"Tuesday","NORTH YORK CTR STATION",5,10,"S","YU",5706,"OPTO (COMMS) Train Door Monitoring",16,"Peak",NA,NA,"16:00",15.7,0.1
"13623","PUOPO",2024-05-10,08:07:00,"Friday","FINCH STATION",0,0,"S","YU",5911,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13624","PUOPO",2024-09-04,13:54:00,"Wednesday","DUPONT STATION",5,10,"S","YU",6026,"OPTO (COMMS) Train Door Monitoring",13,"Non-Peak",NA,NA,"13:00",17.4,0
"13625","PUOPO",2024-04-30,10:34:00,"Tuesday","OSGOODE STATION",0,0,"N","YU",5626,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",5.6,0
"13626","PUOPO",2024-08-10,10:48:00,"Saturday","MUSEUM STATION",11,15,"S","YU",6031,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",18.3,0
"13627","PUOPO",2024-05-10,06:55:00,"Friday","VAUGHAN MC STATION",3,6,"S","YU",5696,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",8.9,0
"13628","PUOPO",2024-12-16,09:34:00,"Monday","MUSEUM STATION",0,0,"S","YU",5596,"OPTO (COMMS) Train Door Monitoring",9,"Peak",NA,NA,NA,NA,NA
"13629","PUOPO",2024-12-06,08:34:00,"Friday","COLLEGE STATION",8,10,"N","YU",5796,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13630","PUOPO",2024-10-07,02:01:00,"Monday","EGLINTON STATION",0,0,"N","YU",5401,"OPTO (COMMS) Train Door Monitoring",2,"Non-Peak",NA,NA,"02:00",16.2,0
"13631","PUOPO",2024-05-26,14:01:00,"Sunday","QUEEN STATION",5,9,"N","YU",5691,"OPTO (COMMS) Train Door Monitoring",14,"Non-Peak",NA,NA,"14:00",13.4,0
"13632","PUOPO",2024-05-11,01:23:00,"Saturday","SHEPPARD STATION",0,0,"N","YU",5401,"OPTO (COMMS) Train Door Monitoring",1,"Non-Peak",NA,NA,"01:00",11.6,0
"13633","PUOPO",2024-12-02,07:32:00,"Monday","EGLINTON STATION",3,6,"S","YU",5701,"OPTO (COMMS) Train Door Monitoring",7,"Peak",NA,NA,"07:00",-0.6,0
"13634","PUOPO",2024-01-25,06:20:00,"Thursday","QUEEN'S PARK STATION",5,9,"N","YU",5816,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",2.1,0
"13635","PUOPO",2024-05-13,15:52:00,"Monday","VAUGHAN MC STATION",0,0,"S","YU",5966,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",11.1,0
"13636","PUOPO",2024-02-20,18:26:00,"Tuesday","ST PATRICK STATION",7,10,"S","YU",6111,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",1.2,0
"13637","PUOPO",2024-07-19,20:38:00,"Friday","ST ANDREW STATION",16,21,"N","YU",6071,"OPTO (COMMS) Train Door Monitoring",20,"Non-Peak",NA,NA,"20:00",21.7,0
"13638","PUOPO",2024-09-12,19:26:00,"Thursday","ST PATRICK STATION",7,10,"S","YU",5481,"OPTO (COMMS) Train Door Monitoring",19,"Non-Peak",NA,NA,"19:00",20.7,0
"13639","PUOPO",2024-03-28,14:32:00,"Thursday","FINCH STATION",0,0,"S","YU",5921,"OPTO (COMMS) Train Door Monitoring",14,"Non-Peak",NA,NA,"14:00",1.7,0
"13640","PUOPO",2024-12-02,10:16:00,"Monday","DUPONT STATION",4,7,"N","YU",5896,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",-1,0
"13641","PUOPO",2024-11-12,06:15:00,"Tuesday","NORTH YORK CTR STATION",4,8,"S","YU",5596,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",5.8,0
"13642","PUOPO",2024-02-22,07:03:00,"Thursday","NORTH YORK CTR STATION",4,7,"S","YU",5456,"OPTO (COMMS) Train Door Monitoring",7,"Peak",NA,NA,"07:00",4.4,0
"13643","PUOPO",2024-04-05,16:38:00,"Friday","ROSEDALE STATION",0,0,"N","YU",5881,"OPTO (COMMS) Train Door Monitoring",16,"Peak",NA,NA,"16:00",3.8,0
"13644","PUOPO",2024-09-07,06:34:00,"Saturday","HIGHWAY 407 STATION",7,13,"S","YU",5956,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",15.1,1.8
"13645","PUOPO",2024-10-07,08:12:00,"Monday","HIGHWAY 407 STATION",3,6,"S","YU",5706,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13646","PUOPO",2024-03-29,15:31:00,"Friday","YORKDALE STATION",0,0,"S","YU",5651,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",1.9,0
"13647","PUOPO",2024-10-01,08:05:00,"Tuesday","WILSON STATION",0,0,"N","YU",6041,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13648","PUOPO",2024-05-07,18:55:00,"Tuesday","QUEEN STATION",0,0,"S","YU",0,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",9.3,0
"13649","PUOPO",2024-06-04,19:12:00,"Tuesday","FINCH STATION",0,0,"S","YU",5466,"OPTO (COMMS) Train Door Monitoring",19,"Non-Peak",NA,NA,"19:00",15.1,0
"13650","PUOPO",2024-04-17,07:28:00,"Wednesday","ST CLAIR STATION",3,6,"S","YU",5421,"OPTO (COMMS) Train Door Monitoring",7,"Peak",NA,NA,"07:00",5.6,0
"13651","PUOPO",2024-12-02,14:25:00,"Monday","FINCH STATION",0,0,"S","YU",5931,"OPTO (COMMS) Train Door Monitoring",14,"Non-Peak",NA,NA,"14:00",-1.3,0
"13652","PUOPO",2024-02-24,10:43:00,"Saturday","WILSON STATION",0,0,"S","YU",5891,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",-10.8,0
"13653","PUOPO",2024-01-09,07:33:00,"Tuesday","WILSON STATION",6,9,"S","YU",6046,"OPTO (COMMS) Train Door Monitoring",7,"Peak",NA,NA,"07:00",2.4,0
"13654","PUOPO",2024-12-16,08:15:00,"Monday","QUEEN'S PARK STATION",4,6,"S","YU",5486,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13655","PUOPO",2024-04-03,05:36:00,"Wednesday","FINCH STATION",0,0,"S","YU",5516,"OPTO (COMMS) Train Door Monitoring",5,"Non-Peak",NA,NA,"05:00",4.7,2.4
"13656","PUOPO",2024-07-12,05:54:00,"Friday","LESLIE STATION",0,0,"E","SHP",6196,"OPTO (COMMS) Train Door Monitoring",5,"Non-Peak",NA,NA,"05:00",21.2,0
"13657","PUOPO",2024-02-04,16:03:00,"Sunday","EGLINTON STATION",3,7,"S","YU",6066,"OPTO (COMMS) Train Door Monitoring",16,"Peak",NA,NA,"16:00",0.4,0
"13658","PUOPO",2024-12-10,06:13:00,"Tuesday","QUEEN STATION",4,8,"N","YU",5921,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",4.9,0
"13659","PUOPO",2024-12-10,06:05:00,"Tuesday","KING STATION",7,11,"N","YU",5921,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",4.9,0
"13660","PUOPO",2024-06-20,13:50:00,"Thursday","ST PATRICK STATION",0,0,"S","YU",6121,"OPTO (COMMS) Train Door Monitoring",13,"Non-Peak",NA,NA,"13:00",16.9,0
"13661","PUOPO",2024-05-06,14:56:00,"Monday","LAWRENCE STATION",19,24,"S","YU",5666,"OPTO (COMMS) Train Door Monitoring",14,"Non-Peak",NA,NA,"14:00",9.6,0
"13662","PUOPO",2024-06-22,13:27:00,"Saturday","YORK UNIVERSITY STATIO",6,10,"N","YU",5616,"OPTO (COMMS) Train Door Monitoring",13,"Non-Peak",NA,NA,"13:00",15.9,0
"13663","PUOPO",2024-01-16,15:30:00,"Tuesday","ST GEORGE YUS STATION",0,0,"N","YU",5986,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",-7.2,0.2
"13664","PUOPO",2024-09-17,19:48:00,"Tuesday","BAYVIEW STATION",0,0,"E","SHP",6151,"OPTO (COMMS) Train Door Monitoring",19,"Non-Peak",NA,NA,"19:00",19.2,0
"13665","PUOPO",2024-01-20,23:11:00,"Saturday","COLLEGE STATION",5,11,"N","YU",5386,"OPTO (COMMS) Train Door Monitoring",23,"Non-Peak",NA,NA,"23:00",-6.6,0
"13666","PUOPO",2024-07-16,13:12:00,"Tuesday","GLENCAIRN STATION",10,15,"N","YU",5651,"OPTO (COMMS) Train Door Monitoring",13,"Non-Peak",NA,NA,"13:00",21.6,0
"13667","PUOPO",2024-06-08,18:24:00,"Saturday","KING STATION",0,0,"N","YU",6001,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",17.6,0
"13668","PUOPO",2024-07-29,11:34:00,"Monday","SHEPPARD STATION",7,12,"N","YU",6081,"OPTO (COMMS) Train Door Monitoring",11,"Non-Peak",NA,NA,"11:00",20.7,0
"13669","PUOPO",2024-02-06,13:36:00,"Tuesday","EGLINTON STATION",0,0,"S","YU",5536,"OPTO (COMMS) Train Door Monitoring",13,"Non-Peak",NA,NA,"13:00",-0.5,0
"13670","PUOPO",2024-12-02,07:14:00,"Monday","WILSON STATION",6,9,"S","YU",5976,"OPTO (COMMS) Train Door Monitoring",7,"Peak",NA,NA,"07:00",-0.6,0
"13671","PUOPO",2024-03-16,08:14:00,"Saturday","ST ANDREW STATION",0,0,"N","YU",5486,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13672","PUOPO",2024-01-07,14:02:00,"Sunday","EGLINTON STATION",5,9,"S","YU",5906,"OPTO (COMMS) Train Door Monitoring",14,"Non-Peak",NA,NA,"14:00",-2.9,0
"13673","PUOPO",2024-04-08,08:56:00,"Monday","ST PATRICK STATION",0,0,"S","YU",5876,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13674","PUOPO",2024-07-25,15:23:00,"Thursday","FINCH STATION",0,0,"S","YU",6016,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",20.5,0
"13675","PUOPO",2024-03-09,15:57:00,"Saturday","ROSEDALE STATION",3,7,"N","YU",5631,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",6.7,0.4
"13676","PUOPO",2024-12-02,20:51:00,"Monday","SHEPPARD WEST STATION",0,0,"N","YU",5701,"OPTO (COMMS) Train Door Monitoring",20,"Non-Peak",NA,NA,"20:00",3,0
"13677","PUOPO",2024-05-12,20:24:00,"Sunday","COLLEGE STATION",0,0,"N","YU",5731,"OPTO (COMMS) Train Door Monitoring",20,"Non-Peak",NA,NA,"20:00",9.6,0
"13678","PUOPO",2024-01-11,06:46:00,"Thursday","ST GEORGE YUS STATION",5,8,"S","YU",5421,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",1.5,0
"13679","PUOPO",2024-01-22,19:45:00,"Monday","WILSON STATION",8,11,"N","YU",5906,"OPTO (COMMS) Train Door Monitoring",19,"Non-Peak",NA,NA,"19:00",-0.3,0
"13680","PUOPO",2024-01-25,17:42:00,"Thursday","LAWRENCE STATION",0,0,"N","YU",5466,"OPTO (COMMS) Train Door Monitoring",17,"Peak",NA,NA,"17:00",2.5,0
"13681","PUOPO",2024-03-18,10:17:00,"Monday","ST GEORGE YUS STATION",0,0,"S","YU",5851,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",-1,0
"13682","PUOPO",2024-11-14,07:31:00,"Thursday","DOWNSVIEW PARK STATION",5,8,"N","YU",6096,"OPTO (COMMS) Train Door Monitoring",7,"Peak",NA,NA,"07:00",7.3,0
"13683","PUOPO",2024-05-04,11:02:00,"Saturday","DON MILLS STATION",0,0,"W","SHP",6161,"OPTO (COMMS) Train Door Monitoring",11,"Non-Peak",NA,NA,"11:00",8.2,0
"13684","PUOPO",2024-10-15,05:43:00,"Tuesday","NORTH YORK CTR STATION",0,0,"S","YU",5591,"OPTO (COMMS) Train Door Monitoring",5,"Non-Peak",NA,NA,"05:00",7.8,0
"13685","PUOPO",2024-05-03,09:25:00,"Friday","MUSEUM STATION",0,0,"S","YU",6011,"OPTO (COMMS) Train Door Monitoring",9,"Peak",NA,NA,NA,NA,NA
"13686","PUOPO",2024-08-09,05:57:00,"Friday","SUMMERHILL STATION",19,24,"S","YU",5931,"OPTO (COMMS) Train Door Monitoring",5,"Non-Peak",NA,NA,"05:00",21.7,0.2
"13687","PUOPO",2024-08-09,09:27:00,"Friday","LESLIE STATION",9,16,"E","SHP",6161,"OPTO (COMMS) Train Door Monitoring",9,"Peak",NA,NA,NA,NA,NA
"13688","PUOPO",2024-01-10,06:31:00,"Wednesday","YORK UNIVERSITY STATIO",3,6,"S","YU",5921,"OPTO (COMMS) Train Door Monitoring",6,"Non-Peak",NA,NA,"06:00",5.5,0
"13689","PUOPO",2024-02-04,00:43:00,"Sunday","EGLINTON STATION",6,12,"S","YU",6066,"OPTO (COMMS) Train Door Monitoring",0,"Non-Peak",NA,NA,"00:00",1.1,0
"13690","PUOPO",2024-05-08,09:48:00,"Wednesday","ST ANDREW STATION",0,0,"S","YU",5871,"OPTO (COMMS) Train Door Monitoring",9,"Peak",NA,NA,NA,NA,NA
"13691","PUOPO",2024-08-16,08:45:00,"Friday","OSGOODE STATION",0,0,"N","YU",6016,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13692","PUOPO",2024-01-09,16:35:00,"Tuesday","EGLINTON WEST STATION",0,0,"S","YU",5966,"OPTO (COMMS) Train Door Monitoring",16,"Peak",NA,NA,"16:00",1.3,2.7
"13693","PUOPO",2024-05-11,08:39:00,"Saturday","VAUGHAN MC STATION",0,0,"S","YU",6046,"OPTO (COMMS) Train Door Monitoring",8,"Peak",NA,NA,NA,NA,NA
"13694","PUOPO",2024-04-04,23:23:00,"Thursday","DUNDAS STATION",0,0,"S","YU",6096,"OPTO (COMMS) Train Door Monitoring",23,"Non-Peak",NA,NA,"23:00",2.5,0.2
"13695","PUOPO",2024-01-09,18:20:00,"Tuesday","WILSON STATION",4,7,"N","YU",6031,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",1.4,1.7
"13696","PUOPO",2024-02-13,10:27:00,"Tuesday","ST GEORGE YUS STATION",0,0,"S","YU",5856,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",-0.6,0
"13697","PUOPO",2024-03-11,19:18:00,"Monday","DUPONT STATION",7,12,"S","YU",6106,"OPTO (COMMS) Train Door Monitoring",19,"Non-Peak",NA,NA,"19:00",5.5,0
"13698","PUOPO",2024-01-11,15:57:00,"Thursday","YORKDALE STATION",23,26,"S","YU",5726,"OPTO (COMMS) Train Door Monitoring",15,"Peak",NA,NA,"15:00",1.2,0.7
"13699","PUOPO",2024-07-27,20:45:00,"Saturday","ST GEORGE YUS STATION",0,0,"N","YU",6136,"OPTO (COMMS) Train Door Monitoring",20,"Non-Peak",NA,NA,"20:00",22.8,0
"13700","PUOPO",2024-07-25,23:19:00,"Thursday","OSGOODE STATION",10,15,"S","YU",6111,"OPTO (COMMS) Train Door Monitoring",23,"Non-Peak",NA,NA,"23:00",21.7,0
"13701","PUOPO",2024-03-20,12:17:00,"Wednesday","WELLESLEY STATION",5,10,"S","YU",5466,"OPTO (COMMS) Train Door Monitoring",12,"Non-Peak",NA,NA,"12:00",0.1,0.2
"13702","PUOPO",2024-12-25,20:01:00,"Wednesday","WELLESLEY STATION",8,14,"N","YU",5761,"OPTO (COMMS) Train Door Monitoring",20,"Non-Peak",NA,NA,"20:00",-0.7,0.1
"13703","PUOPO",2024-01-09,21:44:00,"Tuesday","WELLESLEY STATION",9,14,"S","YU",5931,"OPTO (COMMS) Train Door Monitoring",21,"Non-Peak",NA,NA,"21:00",3.9,2.3
"13704","PUOPO",2024-02-06,19:32:00,"Tuesday","SUMMERHILL STATION",0,0,"N","YU",5916,"OPTO (COMMS) Train Door Monitoring",19,"Non-Peak",NA,NA,"19:00",0.4,0
"13705","PUOPO",2024-04-03,18:47:00,"Wednesday","DOWNSVIEW PARK STATION",0,0,"S","YU",6041,"OPTO (COMMS) Train Door Monitoring",18,"Peak",NA,NA,"18:00",4.8,2.4
"13706","PUOPO",2024-02-03,12:08:00,"Saturday","EGLINTON STATION",6,10,"S","YU",5876,"OPTO (COMMS) Train Door Monitoring",12,"Non-Peak",NA,NA,"12:00",-1.9,0
"13707","PUOPO",2024-01-04,10:42:00,"Thursday","SHEPPARD WEST STATION",3,6,"N","YU",5906,"OPTO (COMMS) Train Door Monitoring",10,"Non-Peak",NA,NA,"10:00",-2.5,0
